ID,NBHD,PROP_CLASS,LIVING_SQFT,FBSMT_SQFT,BSMT_AREA,LAND_SQFT,GRD_AREA,BLDG_AGE,RM_AGE,BED_RMS,FULL_B,HLF_B,STORY,STYLE_CN,UNITS,SALE_PRICE
942150,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2349,960,1253,4185,0,0,,3.0,3.0,1,2.0,2 STORY,1.0,922878
503180,MARSTON,CONDOMINIUMS,1941,640,815,0,0,41,2.0,3.0,3.0,0,2.0,MIDDLE UNIT,1.0,380000
487258,SPEER,SINGLE FAMILY RESIDENCE,1072,0,974,4230,0,114,3.0,2.0,2.0,0,1.0,1 STORY,1.0,610000
926229,HAMPDEN,CONDOMINIUMS,1029,0,0,0,0,49,0.0,2.0,2.0,0,1.0,END UNIT,1.0,175175
900696,MONTCLAIR,CONDOMINIUMS,543,0,0,0,0,79,6.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,323000
829616,WEST HIGHLAND,SINGLE FAMILY RESIDENCE,1411,0,253,4690,0,129,0.0,2.0,2.0,0,1.0,1 STORY,1.0,494000
495231,MONTBELLO,SINGLE FAMILY RESIDENCE,1402,0,0,7990,831,48,,3.0,2.0,0,1.0,BI-LEVEL,1.0,331500
56546,WINDSOR,CONDOMINIUMS,855,0,0,0,0,50,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,125000
816610,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2699,0,0,6382,0,3,,4.0,2.0,1,2.0,2 STORY,1.0,425000
740016,MONTBELLO,SINGLE FAMILY RESIDENCE,840,689,840,6500,0,49,0.0,2.0,2.0,0,1.0,1 STORY,1.0,252500
351622,CAPITOL HILL,SINGLE FAMILY RESIDENCE,1950,551,785,4160,0,111,,4.0,3.0,0,1.0,CONVERSION,2.0,525000
291632,WINDSOR,CONDOMINIUMS,1428,0,0,0,0,44,,2.0,2.0,0,1.0,END UNIT,1.0,262000
904312,WEST HIGHLAND,SINGLE FAMILY RESIDENCE,1283,0,0,3120,0,134,0.0,2.0,2.0,0,1.0,1 STORY,1.0,415000
508406,SUNNYSIDE,SINGLE FAMILY RESIDENCE,841,741,741,5510,0,67,1.0,2.0,2.0,0,1.0,CONVERSION,2.0,572000
311288,SOUTH PARK HILL,SINGLE FAMILY RESIDENCE,3042,1235,1469,6250,0,6,,3.0,3.0,1,2.0,2 STORY,1.0,1500000
65040,ATHMAR PARK,SINGLE FAMILY RESIDENCE,1210,0,0,6250,0,77,0.0,3.0,2.0,0,1.0,1 STORY,1.0,313500
116848,MONTBELLO,SINGLE FAMILY RESIDENCE,1159,533,551,5400,0,39,0.0,3.0,2.0,1,2.0,2 STORY,1.0,185000
229780,SPEER,SINGLE FAMILY RESIDENCE,1987,189,413,3125,0,115,,3.0,3.0,0,2.0,CONVERSION,3.0,620450
838977,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,1407,881,881,8460,0,66,0.0,3.0,2.0,0,1.0,1 STORY,1.0,473000
76037,SOUTHMOOR PARK,CONDOMINIUMS,1024,0,0,0,0,50,1.0,2.0,2.0,0,1.0,END UNIT,1.0,233500
337943,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1538,0,0,1500,0,1,,3.0,2.0,1,2.0,MIDDLE UNIT,1.0,307225
459153,WHITTIER,SINGLE FAMILY RESIDENCE,2076,0,297,2765,0,99,3.0,2.0,3.0,1,3.0,END UNIT,1.0,575000
581314,CLAYTON,SINGLE FAMILY RESIDENCE,838,718,838,6250,0,71,1.0,2.0,2.0,0,1.0,1 STORY,1.0,490000
124370,CHERRY CREEK,SINGLE FAMILY RESIDENCE,2986,1016,1069,3125,0,3,,3.0,4.0,1,3.0,END UNIT,1.0,1950000
250358,EAST COLFAX,SINGLE FAMILY RESIDENCE,956,0,396,5930,0,96,0.0,3.0,1.0,0,1.0,1 STORY,1.0,350000
324844,FIVE POINTS,SINGLE FAMILY RESIDENCE,1100,0,121,3150,0,132,0.0,2.0,2.0,0,1.5,1.5 STORY,1.0,350500
41310,SLOAN LAKE,SINGLE FAMILY RESIDENCE,815,243,304,2800,0,109,10.0,2.0,1.0,0,1.0,END UNIT,1.0,345800
529078,CHAFFEE PARK,SINGLE FAMILY RESIDENCE,837,0,0,6910,0,64,0.0,2.0,1.0,0,1.0,1 STORY,1.0,272500
892667,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,1715,0,0,9520,0,72,0.0,3.0,1.0,0,1.0,1 STORY,1.0,492000
87152,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2802,0,0,10385,0,3,,3.0,3.0,0,1.5,1.5 STORY,1.0,450000
772287,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1494,0,0,3547,0,13,,3.0,2.0,1,2.0,2 STORY,1.0,325000
535932,FORT LOGAN,CONDOMINIUMS,983,0,0,0,0,45,,2.0,1.0,1,1.0,END UNIT,1.0,192500
719353,LINCOLN PARK,CONDOMINIUMS,977,0,0,0,0,37,37.0,2.0,1.0,1,2.0,MIDDLE UNIT,1.0,380000
848360,LOWRY FIELD,SINGLE FAMILY RESIDENCE,2191,0,1003,3200,0,21,1.0,3.0,2.0,1,2.0,2 STORY,1.0,615000
170589,OVERLAND,SINGLE FAMILY RESIDENCE,2396,0,966,3125,0,1,,4.0,3.0,1,2.5,END UNIT,1.0,709900
568945,FORT LOGAN,CONDOMINIUMS,599,0,0,0,0,48,4.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,146000
638988,SPEER,CONDOMINIUMS,939,0,0,0,0,1,,2.0,2.0,0,1.0,END UNIT,1.0,595000
619383,MONTCLAIR,SINGLE FAMILY RESIDENCE,722,0,0,3620,0,77,,1.0,1.0,0,1.0,END UNIT,1.0,325000
123111,UNION STATION,CONDOMINIUMS,1345,0,0,0,0,2,,2.0,2.0,0,1.0,END UNIT,1.0,930000
837511,SUNNYSIDE,SINGLE FAMILY RESIDENCE,2293,0,0,6250,0,5,,3.0,2.0,1,2.0,2 STORY,1.0,835000
621111,WHITTIER,SINGLE FAMILY RESIDENCE,1471,614,646,1650,0,5,,3.0,3.0,1,3.0,END UNIT,1.0,710000
928547,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1616,0,1616,5600,0,1,,2.0,2.0,0,1.0,1 STORY,1.0,400000
849803,FORT LOGAN,SINGLE FAMILY RESIDENCE,1080,0,0,7908,1080,46,2.0,4.0,2.0,0,1.0,BI-LEVEL,1.0,446500
59377,ATHMAR PARK,SINGLE FAMILY RESIDENCE,972,0,0,7501,0,71,1.0,3.0,2.0,0,1.0,1 STORY,1.0,395000
841585,FIVE POINTS,SINGLE FAMILY RESIDENCE,1147,0,0,1873,0,117,20.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,415000
846898,WINDSOR,CONDOMINIUMS,1428,0,0,0,0,44,,2.0,2.0,0,1.0,END UNIT,1.0,230000
503905,FORT LOGAN,CONDOMINIUMS,1108,0,0,0,0,48,4.0,3.0,1.0,1,1.0,END UNIT,1.0,190500
132872,MONTCLAIR,SINGLE FAMILY RESIDENCE,1009,0,0,6250,0,72,,2.0,1.0,0,1.0,1 STORY,1.0,360000
729899,CENTRAL PARK,CONDOMINIUMS,1727,0,0,0,0,16,,2.0,2.0,0,2.0,END UNIT,1.0,397000
689034,FORT LOGAN,SINGLE FAMILY RESIDENCE,2278,750,983,10000,0,43,,4.0,3.0,1,2.0,2 STORY,1.0,465000
309598,BELCARO,SINGLE FAMILY RESIDENCE,1055,955,1055,6160,0,79,19.0,2.0,2.0,0,1.0,1 STORY,1.0,799000
427157,GATEWAY / GREEN VALLEY RANCH,CONDOMINIUMS,931,0,0,0,0,17,,1.0,1.0,1,1.0,MIDDLE UNIT,1.0,206000
957034,UNION STATION,CONDOMINIUMS,488,0,0,0,0,2,,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,335000
743510,MONTBELLO,SINGLE FAMILY RESIDENCE,1345,0,1345,8000,0,48,,3.0,3.0,0,1.0,1 STORY,1.0,321000
635654,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1352,0,0,1381,0,1,,3.0,2.0,1,2.0,MIDDLE UNIT,1.0,256887
544125,MARSTON,CONDOMINIUMS,1313,0,0,0,0,18,,3.0,2.0,0,1.0,END UNIT,1.0,283000
577698,COLLEGE VIEW / SOUTH PLATTE,CONDOMINIUMS,585,0,0,0,0,37,3.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,138000
918260,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,1166,1049,1166,7390,0,64,41.0,3.0,2.0,0,1.0,1 STORY,1.0,523000
681391,WASHINGTON VIRGINIA VALE,SINGLE FAMILY RESIDENCE,1798,0,0,6410,0,73,0.0,4.0,2.0,0,1.0,1 STORY,1.0,380000
791264,WASHINGTON PARK,SINGLE FAMILY RESIDENCE,2915,990,1000,4720,0,104,1.0,3.0,4.0,1,2.0,2 STORY,1.0,1925000
240717,CHERRY CREEK,CONDOMINIUMS,1496,0,0,0,0,2,,2.0,2.0,1,1.0,END UNIT,1.0,453832
939938,UNIVERSITY PARK,SINGLE FAMILY RESIDENCE,1013,0,0,7500,584,42,,3.0,2.0,0,1.0,TRI-LEVEL,1.0,625000
708294,ROSEDALE,SINGLE FAMILY RESIDENCE,2399,925,974,3125,0,12,,3.0,3.0,1,3.0,END UNIT,1.0,760000
47729,WASHINGTON VIRGINIA VALE,SINGLE FAMILY RESIDENCE,1227,800,1227,7700,0,60,,3.0,3.0,0,1.0,1 STORY,1.0,476000
368535,BERKELEY,SINGLE FAMILY RESIDENCE,1236,1136,1236,7260,0,47,7.0,2.0,3.0,0,1.0,1 STORY,1.0,645000
637470,SPEER,CONDOMINIUMS,616,0,0,0,0,48,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,205000
518375,WASHINGTON PARK WEST,SINGLE FAMILY RESIDENCE,1149,0,252,3110,0,119,10.0,2.0,2.0,0,1.0,1 STORY,1.0,510000
835087,EAST COLFAX,SINGLE FAMILY RESIDENCE,1051,0,0,7240,0,73,7.0,3.0,2.0,0,1.0,1 STORY,1.0,415000
743710,VALVERDE,SINGLE FAMILY RESIDENCE,892,620,650,6350,0,78,,3.0,1.0,0,1.0,1 STORY,1.0,265000
24641,WESTWOOD,SINGLE FAMILY RESIDENCE,582,0,0,6250,0,72,0.0,2.0,1.0,0,1.0,1 STORY,1.0,77500
12062,MONTBELLO,SINGLE FAMILY RESIDENCE,1207,0,0,3056,0,16,,2.0,2.0,0,1.0,END UNIT,1.0,275000
391004,WINDSOR,CONDOMINIUMS,1200,0,0,0,0,50,0.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,240700
429732,FORT LOGAN,SINGLE FAMILY RESIDENCE,1414,0,0,8470,902,56,,3.0,2.0,0,1.0,TRI-LEVEL,1.0,380000
241731,WHITTIER,SINGLE FAMILY RESIDENCE,1475,0,0,911,0,1,,3.0,3.0,0,2.5,MIDDLE UNIT,1.0,575000
36951,HAMPDEN,CONDOMINIUMS,1428,0,0,0,0,49,0.0,2.0,1.0,1,2.0,MIDDLE UNIT,1.0,257500
806980,WHITTIER,SINGLE FAMILY RESIDENCE,1734,767,867,3000,0,119,1.0,3.0,3.0,1,2.0,2 STORY,1.0,710000
531456,HARVEY PARK,SINGLE FAMILY RESIDENCE,1380,889,988,7050,0,65,7.0,3.0,2.0,0,1.0,1 STORY,1.0,412000
350008,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,961,861,961,8730,0,65,5.0,4.0,2.0,0,1.0,1 STORY,1.0,489700
624538,WASHINGTON VIRGINIA VALE,SINGLE FAMILY RESIDENCE,1302,1085,1142,10900,0,58,0.0,3.0,3.0,0,1.0,1 STORY,1.0,530000
960079,RUBY HILL,SINGLE FAMILY RESIDENCE,1108,730,827,6070,0,64,38.0,2.0,2.0,0,1.0,1 STORY,1.0,409000
516445,HAMPDEN,SINGLE FAMILY RESIDENCE,1298,0,638,1584,0,40,,3.0,1.0,1,2.0,MIDDLE UNIT,1.0,349000
938634,COUNTRY CLUB,CONDOMINIUMS,769,0,635,0,0,95,0.0,1.0,2.0,0,1.0,END UNIT,1.0,396500
361427,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1585,759,799,2475,0,0,,3.0,3.0,1,2.0,END UNIT,1.0,676072
244323,WHITTIER,SINGLE FAMILY RESIDENCE,917,218,229,2842,0,119,3.0,1.0,1.0,0,1.0,END UNIT,1.0,407500
868756,MAR LEE,SINGLE FAMILY RESIDENCE,1020,0,0,7500,0,68,0.0,3.0,2.0,0,1.0,1 STORY,1.0,204700
65549,BERKELEY,SINGLE FAMILY RESIDENCE,2389,0,0,3125,0,2,,4.0,3.0,1,3.0,END UNIT,1.0,860000
102392,WINDSOR,CONDOMINIUMS,1200,0,0,0,0,49,,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,96250
186865,MONTBELLO,SINGLE FAMILY RESIDENCE,1002,1002,1002,7120,0,50,0.0,3.0,2.0,0,1.0,1 STORY,1.0,317500
797535,ATHMAR PARK,SINGLE FAMILY RESIDENCE,1303,0,0,7500,0,70,,3.0,1.0,0,1.0,1 STORY,1.0,326000
782461,MARSTON,CONDOMINIUMS,1856,0,1265,0,0,22,,2.0,2.0,1,1.0,MIDDLE UNIT,1.0,455000
256930,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,1535,1402,1402,6600,0,77,4.0,3.0,2.0,1,1.0,1 STORY,1.0,790000
565207,HAMPDEN,CONDOMINIUMS,1509,0,0,0,0,49,,3.0,2.0,1,2.0,END UNIT,1.0,330000
927395,CENTRAL PARK,SINGLE FAMILY RESIDENCE,4340,1687,2032,8000,0,0,,5.0,5.0,1,2.0,2 STORY,1.0,924310
316350,MONTBELLO,SINGLE FAMILY RESIDENCE,848,848,848,8030,0,45,0.0,2.0,2.0,0,1.0,1 STORY,1.0,321000
992684,RUBY HILL,SINGLE FAMILY RESIDENCE,1004,0,0,6210,0,64,,3.0,1.0,0,1.0,1 STORY,1.0,305000
673817,HAMPDEN,SINGLE FAMILY RESIDENCE,1364,606,638,1584,0,38,19.0,2.0,1.0,2,2.0,MIDDLE UNIT,1.0,390000
626818,COLE,SINGLE FAMILY RESIDENCE,985,0,100,4390,0,131,6.0,2.0,1.0,0,1.0,1 STORY,1.0,430000
988967,INDIAN CREEK,SINGLE FAMILY RESIDENCE,1102,0,522,638,0,36,,2.0,1.0,0,2.0,MIDDLE UNIT,1.0,267000
720141,HIGHLAND,SINGLE FAMILY RESIDENCE,2289,913,961,3125,0,1,,3.0,4.0,1,3.0,END UNIT,1.0,1020000
253614,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2732,0,0,5070,0,16,16.0,4.0,2.0,1,2.0,2 STORY,1.0,375000
965944,CONGRESS PARK,CONDOMINIUMS,1267,0,0,0,0,18,18.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,415000
527984,UNIVERSITY,SINGLE FAMILY RESIDENCE,1473,0,0,5230,0,77,,3.0,1.0,0,1.5,1.5 STORY,1.0,435000
814039,MONTCLAIR,SINGLE FAMILY RESIDENCE,1051,0,0,6720,0,77,0.0,2.0,1.0,1,1.5,1.5 STORY,1.0,515000
275389,FORT LOGAN,CONDOMINIUMS,983,0,0,0,0,45,,2.0,1.0,1,1.0,MIDDLE UNIT,1.0,203000
840705,SKYLAND,SINGLE FAMILY RESIDENCE,1048,1012,1048,6250,0,67,8.0,2.0,2.0,0,1.0,1 STORY,1.0,575000
205301,UNION STATION,CONDOMINIUMS,1133,0,0,0,0,2,,2.0,2.0,0,1.0,END UNIT,1.0,880000
38278,BARNUM,SINGLE FAMILY RESIDENCE,936,690,726,6250,0,64,1.0,2.0,2.0,0,1.0,1 STORY,1.0,391000
825529,WESTWOOD,SINGLE FAMILY RESIDENCE,749,0,0,6500,0,67,,1.0,1.0,0,1.0,1 STORY,1.0,280000
544134,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1538,0,0,1400,0,0,,3.0,2.0,1,2.0,MIDDLE UNIT,1.0,313025
790752,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1066,0,372,6040,570,36,10.0,4.0,2.0,0,1.0,TRI-LEVEL W/B,1.0,315000
963302,WINDSOR,CONDOMINIUMS,855,0,0,0,0,53,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,155000
840613,SOUTHMOOR PARK,CONDOMINIUMS,1395,0,0,0,0,2,,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,614914
48204,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1962,889,948,4427,0,0,,3.0,3.0,1,2.0,2 STORY,1.0,665393
551187,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,1263,1137,1263,7330,0,61,0.0,3.0,3.0,0,1.0,1 STORY,1.0,430000
980623,UNIVERSITY,CONDOMINIUMS,936,0,0,0,0,52,0.0,2.0,2.0,0,1.0,END UNIT,1.0,250000
585680,HILLTOP,SINGLE FAMILY RESIDENCE,3847,915,1015,12500,0,60,,4.0,4.0,1,1.0,1 STORY,1.0,1125000
110511,UNION STATION,CONDOMINIUMS,1289,0,0,0,0,18,,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,640000
30500,HARVEY PARK,SINGLE FAMILY RESIDENCE,1464,0,0,7860,0,69,,3.0,1.0,0,1.0,1 STORY,1.0,295000
334761,UNION STATION,CONDOMINIUMS,483,0,0,0,0,2,,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,330000
946923,SPEER,SINGLE FAMILY RESIDENCE,2140,0,0,4460,0,126,2.0,3.0,3.0,0,2.0,2 STORY,1.0,714900
468421,OVERLAND,SINGLE FAMILY RESIDENCE,1105,0,0,927,0,1,,2.0,2.0,1,2.0,END UNIT,1.0,407500
771903,UNIVERSITY,SINGLE FAMILY RESIDENCE,787,619,736,6250,0,94,,2.0,2.0,0,1.0,1 STORY,1.0,477500
29964,BERKELEY,SINGLE FAMILY RESIDENCE,1004,0,184,4690,0,105,7.0,2.0,1.0,0,1.0,1 STORY,1.0,470000
965069,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1582,0,0,7717,0,18,0.0,3.0,2.0,1,2.0,2 STORY,1.0,361500
285279,MARSTON,CONDOMINIUMS,1467,708,787,0,0,21,1.0,2.0,3.0,1,2.0,MIDDLE UNIT,1.0,435000
650278,INDIAN CREEK,SINGLE FAMILY RESIDENCE,1178,0,579,1134,0,35,,2.0,2.0,1,2.0,MIDDLE UNIT,1.0,287500
2138,FORT LOGAN,SINGLE FAMILY RESIDENCE,1476,0,624,7735,0,30,,3.0,2.0,1,2.0,2 STORY,1.0,385000
894149,CAPITOL HILL,CONDOMINIUMS,612,0,0,0,0,51,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,204000
57247,UNION STATION,CONDOMINIUMS,927,0,0,0,0,22,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,392500
939222,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1643,0,0,2112,0,1,,3.0,2.0,1,2.0,END UNIT,1.0,326575
446640,WESTWOOD,SINGLE FAMILY RESIDENCE,475,0,0,3197,0,95,,1.0,1.0,0,1.0,1 STORY,1.0,205900
305990,VILLA PARK,SINGLE FAMILY RESIDENCE,1329,0,747,5860,0,119,0.0,5.0,1.0,1,2.0,2 STORY,1.0,263000
417346,LINCOLN PARK,CONDOMINIUMS,1139,0,0,0,0,128,12.0,3.0,1.0,0,1.0,END UNIT,1.0,400000
54147,SPEER,CONDOMINIUMS,438,0,0,0,0,1,,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,270000
487988,CBD,CONDOMINIUMS,1065,0,0,0,0,81,10.0,2.0,2.0,0,1.0,END UNIT,1.0,412000
719489,CITY PARK,CONDOMINIUMS,1106,0,0,0,0,11,11.0,2.0,2.0,0,1.0,END UNIT,1.0,595000
698175,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1866,0,0,3240,0,1,,3.0,2.0,1,2.0,END UNIT,1.0,346200
886756,ATHMAR PARK,SINGLE FAMILY RESIDENCE,726,472,572,6250,0,96,0.0,1.0,2.0,0,1.0,1 STORY,1.0,202000
565386,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1948,1120,1244,5100,0,6,4.0,4.0,3.0,1,2.0,2 STORY,1.0,695000
362956,BELCARO,SINGLE FAMILY RESIDENCE,2610,825,1305,6350,0,69,0.0,3.0,3.0,1,1.0,2 STORY,1.0,370000
755467,LINCOLN PARK,SINGLE FAMILY RESIDENCE,1878,0,0,1189,0,1,,3.0,3.0,1,3.0,END UNIT,1.0,655872
506880,GATEWAY / GREEN VALLEY RANCH,CONDOMINIUMS,1121,0,0,0,0,17,,2.0,2.0,0,1.0,END UNIT,1.0,242000
860860,MONTCLAIR,SINGLE FAMILY RESIDENCE,2946,0,1151,5650,0,7,,4.0,3.0,0,2.0,2 STORY,1.0,962500
421485,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1613,1039,1039,6210,0,36,1.0,3.0,3.0,0,1.0,1 STORY,1.0,380000
791909,NORTHEAST PARK HILL,SINGLE FAMILY RESIDENCE,1970,890,970,6250,0,67,0.0,2.0,2.0,0,1.0,1 STORY,1.0,375000
642628,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2056,0,1360,10485,0,1,,3.0,3.0,0,1.5,1.5 STORY,1.0,459939
382591,COUNTRY CLUB,SINGLE FAMILY RESIDENCE,1363,1200,1363,6250,0,92,,3.0,2.0,0,1.0,1 STORY,1.0,860000
456059,MONTCLAIR,SINGLE FAMILY RESIDENCE,802,581,802,6100,0,78,,2.0,1.0,1,1.0,1 STORY,1.0,400000
279867,SPEER,SINGLE FAMILY RESIDENCE,1764,0,0,4500,0,134,10.0,3.0,2.0,0,2.0,2 STORY,2.0,828000
698156,CENTRAL PARK,CONDOMINIUMS,781,0,0,0,0,14,,2.0,1.0,0,1.0,END UNIT,1.0,171025
909933,SKYLAND,SINGLE FAMILY RESIDENCE,1820,948,1048,5750,0,90,,3.0,2.0,0,2.0,2 STORY,1.0,575000
656728,HAMPDEN,CONDOMINIUMS,721,0,0,0,0,47,,1.0,1.0,0,2.0,MIDDLE UNIT,1.0,76900
722547,UNION STATION,CONDOMINIUMS,1091,0,0,0,0,2,,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,925000
341825,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,998,962,998,6990,0,70,0.0,3.0,2.0,0,1.0,1 STORY,1.0,500000
120639,FIVE POINTS,SINGLE FAMILY RESIDENCE,1764,324,324,870,0,11,,2.0,3.0,1,3.0,END UNIT,1.0,675000
180118,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,1031,765,806,6710,0,70,,2.0,1.0,0,1.0,1 STORY,1.0,350000
117075,UNION STATION,CONDOMINIUMS,917,0,0,0,0,2,,1.0,1.0,1,1.0,MIDDLE UNIT,1.0,615000
434782,UNION STATION,CONDOMINIUMS,794,0,0,0,0,2,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,475000
614626,HARVEY PARK,SINGLE FAMILY RESIDENCE,1096,814,1096,6600,0,65,,3.0,2.0,0,1.0,1 STORY,1.0,395000
1069,MARSTON,SINGLE FAMILY RESIDENCE,1090,420,470,8170,82,39,9.0,3.0,2.0,1,1.0,TRI-LEVEL W/B,1.0,377750
944426,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1521,527,586,4487,0,25,,3.0,3.0,1,2.0,2 STORY,1.0,367000
864641,MONTCLAIR,CONDOMINIUMS,1008,0,0,0,0,57,0.0,2.0,2.0,0,1.0,END UNIT,1.0,262000
508409,NORTHEAST PARK HILL,SINGLE FAMILY RESIDENCE,1069,985,1069,6250,0,65,2.0,3.0,2.0,0,1.0,1 STORY,1.0,426000
148855,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1643,0,0,2100,0,0,,3.0,2.0,1,2.0,END UNIT,1.0,324400
204406,GLOBEVILLE,SINGLE FAMILY RESIDENCE,579,0,0,2414,0,124,4.0,1.0,1.0,0,1.0,END UNIT,1.0,250000
80978,WASHINGTON VIRGINIA VALE,SINGLE FAMILY RESIDENCE,3062,1494,1661,6750,0,40,21.0,3.0,3.0,1,2.0,2 STORY,1.0,907000
808868,WESTWOOD,SINGLE FAMILY RESIDENCE,782,0,0,2776,0,63,0.0,2.0,1.0,0,1.0,END UNIT,1.0,255000
370597,CAPITOL HILL,SINGLE FAMILY RESIDENCE,2107,0,275,4690,0,121,8.0,4.0,2.0,1,2.5,2.5 STORY,1.0,744750
77963,WEST HIGHLAND,SINGLE FAMILY RESIDENCE,927,0,0,3150,0,129,,2.0,1.0,0,1.0,1 STORY,1.0,316500
226266,SPEER,SINGLE FAMILY RESIDENCE,702,0,293,3119,0,112,,1.0,1.0,0,1.0,END UNIT,1.0,276000
528875,HILLTOP,CONDOMINIUMS,1941,0,0,0,0,21,0.0,2.0,2.0,1,1.0,MIDDLE UNIT,1.0,675000
351865,HAMPDEN,SINGLE FAMILY RESIDENCE,1133,687,723,1060,0,37,0.0,2.0,3.0,0,2.0,MIDDLE UNIT,1.0,320000
576494,SUNNYSIDE,SINGLE FAMILY RESIDENCE,953,0,0,826,0,1,,2.0,1.0,1,3.0,MIDDLE UNIT,1.0,424900
955223,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2608,1248,1314,4320,0,16,0.0,4.0,4.0,0,2.0,2 STORY,1.0,790000
869932,ROSEDALE,SINGLE FAMILY RESIDENCE,1194,0,0,3300,0,40,,2.0,1.0,1,2.0,END UNIT,1.0,320000
772338,SOUTHMOOR PARK,SINGLE FAMILY RESIDENCE,2122,806,896,2324,0,19,0.0,3.0,4.0,0,2.0,END UNIT,1.0,582000
496207,UNION STATION,CONDOMINIUMS,426,0,0,0,0,2,,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,290000
962817,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1413,0,0,3105,0,16,0.0,3.0,2.0,0,2.0,2 STORY,1.0,320000
537971,CBD,CONDOMINIUMS,1261,0,0,0,0,10,10.0,2.0,2.0,0,1.0,END UNIT,1.0,860000
313049,JEFFERSON PARK,CONDOMINIUMS,706,0,0,0,0,3,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,357500
8039,WASHINGTON VIRGINIA VALE,SINGLE FAMILY RESIDENCE,2107,1274,1415,8400,0,54,0.0,3.0,3.0,1,1.0,1 STORY,1.0,735000
400291,WINDSOR,CONDOMINIUMS,870,0,0,0,0,56,,2.0,1.0,0,1.0,END UNIT,1.0,138000
338292,UNIVERSITY HILLS,SINGLE FAMILY RESIDENCE,1500,0,0,7680,0,67,0.0,2.0,2.0,0,1.0,1 STORY,1.0,450000
524906,HIGHLAND,SINGLE FAMILY RESIDENCE,2819,0,0,3120,0,0,0.0,4.0,3.0,1,2.5,2.5 STORY,1.0,405000
734028,WHITTIER,SINGLE FAMILY RESIDENCE,1536,384,768,4690,0,113,,4.0,1.0,1,2.0,2 STORY,1.0,587000
19912,BAKER,SINGLE FAMILY RESIDENCE,1482,0,0,1548,0,2,,2.0,2.0,1,2.0,MIDDLE UNIT,1.0,581228
661622,CHERRY CREEK,CONDOMINIUMS,858,0,0,0,0,2,,1.0,1.0,1,1.0,MIDDLE UNIT,1.0,659000
41657,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1745,0,827,2756,0,0,,2.0,2.0,1,2.0,2 STORY,1.0,927234
